,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
233,2020-12-03,565.2530852304455,521.3767020587524,620.7576411046473,565.2530852304455,565.2530852304455,4.724785144379757,4.724785144379757,4.724785144379757,4.724785144379757,4.724785144379757,4.724785144379757,0.0,0.0,0.0,569.9778703748253
234,2020-12-04,567.9317295694108,520.6050911058846,617.5016770279104,567.9317295694108,567.9317295694108,2.1872356016504493,2.1872356016504493,2.1872356016504493,2.1872356016504493,2.1872356016504493,2.1872356016504493,0.0,0.0,0.0,570.1189651710612
235,2020-12-07,575.9676625863062,530.0608433859045,627.6305089149699,575.9676625863062,575.9676625863062,4.480698481246356,4.480698481246356,4.480698481246356,4.480698481246356,4.480698481246356,4.480698481246356,0.0,0.0,0.0,580.4483610675526
236,2020-12-08,578.6463069252715,537.7037790248191,629.6888686029454,578.6463069252715,578.6463069252715,4.564475776247472,4.564475776247472,4.564475776247472,4.564475776247472,4.564475776247472,4.564475776247472,0.0,0.0,0.0,583.210782701519
237,2020-12-09,581.3249512642366,537.5192385722509,634.8036114942881,581.3249512642366,581.3249512642366,4.626443976002425,4.626443976002425,4.626443976002425,4.626443976002425,4.626443976002425,4.626443976002425,0.0,0.0,0.0,585.951395240239
238,2020-12-10,584.0035956032018,540.8426107804364,637.6179413967583,584.0035956032018,584.0035956032018,4.724785144374403,4.724785144374403,4.724785144374403,4.724785144374403,4.724785144374403,4.724785144374403,0.0,0.0,0.0,588.7283807475762
239,2020-12-11,586.6822399421669,540.305680028118,638.5019495728386,586.6822399421669,586.6822399421669,2.187235601640027,2.187235601640027,2.187235601640027,2.187235601640027,2.187235601640027,2.187235601640027,0.0,0.0,0.0,588.869475543807
240,2020-12-14,594.7181729590625,552.6143254412273,649.3035016291708,594.7181729590625,594.7181729590625,4.48069848124937,4.48069848124937,4.48069848124937,4.48069848124937,4.48069848124937,4.48069848124937,0.0,0.0,0.0,599.1988714403119
241,2020-12-15,597.3968172980277,553.1820609181732,652.3210211482531,597.3968172980277,597.3968172980277,4.564475776257527,4.564475776257527,4.564475776257527,4.564475776257527,4.564475776257527,4.564475776257527,0.0,0.0,0.0,601.9612930742852
242,2020-12-16,600.0754616369928,553.4045687153559,651.2822041938687,600.0754616369928,600.0754616369928,4.626443976005452,4.626443976005452,4.626443976005452,4.626443976005452,4.626443976005452,4.626443976005452,0.0,0.0,0.0,604.7019056129983
243,2020-12-17,602.754105975958,554.523715823111,652.5898190923623,602.754105975958,602.754105975958,4.7247851443778135,4.7247851443778135,4.7247851443778135,4.7247851443778135,4.7247851443778135,4.7247851443778135,0.0,0.0,0.0,607.4788911203359
244,2020-12-18,605.4327503149232,560.0665792785792,657.6130990267045,605.4327503149232,605.4327503149232,2.187235601629603,2.187235601629603,2.187235601629603,2.187235601629603,2.187235601629603,2.187235601629603,0.0,0.0,0.0,607.6199859165528
245,2020-12-21,613.4686833318187,569.7944150242936,664.5160560347824,613.4686833318187,613.4686833318187,4.480698481252384,4.480698481252384,4.480698481252384,4.480698481252384,4.480698481252384,4.480698481252384,0.0,0.0,0.0,617.9493818130711
246,2020-12-22,616.1473276707837,573.6872848350764,666.2100478403933,616.1473276707837,616.1473276707837,4.564475776255014,4.564475776255014,4.564475776255014,4.564475776255014,4.564475776255014,4.564475776255014,0.0,0.0,0.0,620.7118034470387
247,2020-12-23,618.8259720097491,573.5751763275424,669.4526662950236,618.8259720097491,618.8259720097491,4.626443976000735,4.626443976000735,4.626443976000735,4.626443976000735,4.626443976000735,4.626443976000735,0.0,0.0,0.0,623.4524159857498
248,2020-12-24,621.5046163487141,580.4092668191388,675.1482745197001,621.5046163487141,621.5046163487141,4.724785144381225,4.724785144381225,4.724785144381225,4.724785144381225,4.724785144381225,4.724785144381225,0.0,0.0,0.0,626.2294014930953
249,2020-12-28,632.219193704575,589.391009143894,684.8428255986224,632.219193704575,632.219193704575,4.480698481261102,4.480698481261102,4.480698481261102,4.480698481261102,4.480698481261102,4.480698481261102,0.0,0.0,0.0,636.6998921858361
250,2020-12-29,634.89783804354,591.5938617418475,693.7769584007875,634.89783804354,634.89783804354,4.5644757762524995,4.5644757762524995,4.5644757762524995,4.5644757762524995,4.5644757762524995,4.5644757762524995,0.0,0.0,0.0,639.4623138197925
251,2020-12-30,637.5764823825053,596.4007322330023,691.0395333075326,637.5764823825053,637.5764823825053,4.626443976003761,4.626443976003761,4.626443976003761,4.626443976003761,4.626443976003761,4.626443976003761,0.0,0.0,0.0,642.2029263585091
252,2020-12-31,640.2551267214703,596.685478829542,695.360408434727,640.2551267214703,640.2551267214703,4.724785144375869,4.724785144375869,4.724785144375869,4.724785144375869,4.724785144375869,4.724785144375869,0.0,0.0,0.0,644.9799118658462
253,2021-01-01,642.9337710604354,596.2444681841068,694.151154447294,642.9337710604354,642.9337710604354,2.187235601629821,2.187235601629821,2.187235601629821,2.187235601629821,2.187235601629821,2.187235601629821,0.0,0.0,0.0,645.1210066620653
254,2021-01-02,645.6124153994007,588.4964295584606,681.0992387935785,645.6124153994007,645.6124153994007,-10.291820979157745,-10.291820979157745,-10.291820979157745,-10.291820979157745,-10.291820979157745,-10.291820979157745,0.0,0.0,0.0,635.320594420243
255,2021-01-03,648.2910597383658,588.7497533774338,684.7273278109038,648.2879051668123,648.2910597383658,-10.291818000326057,-10.291818000326057,-10.291818000326057,-10.291818000326057,-10.291818000326057,-10.291818000326057,0.0,0.0,0.0,637.9992417380397
256,2021-01-04,650.969704077331,606.3062179182874,703.9124256052669,650.9192786113473,650.9953529737622,4.48069848126982,4.48069848126982,4.48069848126982,4.48069848126982,4.48069848126982,4.48069848126982,0.0,0.0,0.0,655.4504025586008
257,2021-01-05,653.6483484162961,610.6768989927353,704.8831189645624,653.5360825619262,653.7060628410463,4.564475776251003,4.564475776251003,4.564475776251003,4.564475776251003,4.564475776251003,4.564475776251003,0.0,0.0,0.0,658.2128241925471
258,2021-01-06,656.3269927552614,615.9261066807959,709.7924210658393,656.1303801052422,656.4431913099347,4.626443976002716,4.626443976002716,4.626443976002716,4.626443976002716,4.626443976002716,4.626443976002716,0.0,0.0,0.0,660.9534367312641
259,2021-01-07,659.0056370942265,618.6003814087363,710.9176055868518,658.6775691370486,659.2123708364511,4.724785144371286,4.724785144371286,4.724785144371286,4.724785144371286,4.724785144371286,4.724785144371286,0.0,0.0,0.0,663.7304222385977
260,2021-01-08,661.6842814331917,615.6066852565393,713.2491654960266,661.2348336671939,661.9826167916601,2.1872356016193972,2.1872356016193972,2.1872356016193972,2.1872356016193972,2.1872356016193972,2.1872356016193972,0.0,0.0,0.0,663.8715170348111
261,2021-01-09,664.3629257721568,603.3115991489071,695.8698473139191,663.7823449256773,664.7556209755226,-10.291820979161669,-10.291820979161669,-10.291820979161669,-10.291820979161669,-10.291820979161669,-10.291820979161669,0.0,0.0,0.0,654.0711047929951
262,2021-01-10,667.041570111122,607.5693230829667,705.0827987822407,666.3248102530704,667.5177747688296,-10.291818000362804,-10.291818000362804,-10.291818000362804,-10.291818000362804,-10.291818000362804,-10.291818000362804,0.0,0.0,0.0,656.7497521107592
263,2021-01-11,669.7202144500872,627.4437281065167,718.7850797778895,668.900355986882,670.3066884501607,4.480698481237674,4.480698481237674,4.480698481237674,4.480698481237674,4.480698481237674,4.480698481237674,0.0,0.0,0.0,674.2009129313249
264,2021-01-12,672.3988587890525,629.9181503684244,726.0023225678995,671.4417427289276,673.1026279317326,4.564475776249505,4.564475776249505,4.564475776249505,4.564475776249505,4.564475776249505,4.564475776249505,0.0,0.0,0.0,676.963334565302
265,2021-01-13,675.0775031280177,630.4397009039802,725.7134286020223,673.9800121982149,675.9262523100697,4.6264439760018705,4.6264439760018705,4.6264439760018705,4.6264439760018705,4.6264439760018705,4.6264439760018705,0.0,0.0,0.0,679.7039471040196
266,2021-01-14,677.7561474669828,631.884657411025,729.4645457124543,676.4974720947696,678.7392738304442,4.724785144382693,4.724785144382693,4.724785144382693,4.724785144382693,4.724785144382693,4.724785144382693,0.0,0.0,0.0,682.4809326113656
267,2021-01-15,680.434791805948,633.1335945601858,731.268302359854,678.9867877461643,681.5272825982186,2.1872356016089736,2.1872356016089736,2.1872356016089736,2.1872356016089736,2.1872356016089736,2.1872356016089736,0.0,0.0,0.0,682.622027407557
268,2021-01-16,683.1134361449132,625.5369417084472,721.3027773142436,681.5415544113284,684.3314320519826,-10.291820979176581,-10.291820979176581,-10.291820979176581,-10.291820979176581,-10.291820979176581,-10.291820979176581,0.0,0.0,0.0,672.8216151657366
269,2021-01-17,685.7920804838783,624.4257358650993,721.0778361068409,683.9968002176383,687.1654677853991,-10.291818000357228,-10.291818000357228,-10.291818000357228,-10.291818000357228,-10.291818000357228,-10.291818000357228,0.0,0.0,0.0,675.500262483521
270,2021-01-18,688.4707248228435,644.6853286460066,738.5039238751501,686.4511299261644,689.9818497088788,4.4806984812406885,4.4806984812406885,4.4806984812406885,4.4806984812406885,4.4806984812406885,4.4806984812406885,0.0,0.0,0.0,692.9514233040842
271,2021-01-19,691.1493691618086,649.8320891808197,746.6417793534581,688.9685360524975,692.8251201603169,4.564475776246993,4.564475776246993,4.564475776246993,4.564475776246993,4.564475776246993,4.564475776246993,0.0,0.0,0.0,695.7138449380557
272,2021-01-20,693.8280135007739,647.74803158834,745.7345419278042,691.5293842969791,695.7151274852301,4.626443976001026,4.626443976001026,4.626443976001026,4.626443976001026,4.626443976001026,4.626443976001026,0.0,0.0,0.0,698.4544574767749
273,2021-01-21,696.506657839739,653.1309589370147,749.6517740894427,694.0101380341379,698.6110902084973,4.72478514437811,4.72478514437811,4.72478514437811,4.72478514437811,4.72478514437811,4.72478514437811,0.0,0.0,0.0,701.231442984117
274,2021-01-22,699.1853021787042,656.1117327310137,748.9974734816418,696.5554116427228,701.5238473313343,2.187235601642752,2.187235601642752,2.187235601642752,2.187235601642752,2.187235601642752,2.187235601642752,0.0,0.0,0.0,701.372537780347
275,2021-01-23,701.8639465176693,644.9773427523972,742.4826062202263,698.9084861572837,704.4061321671576,-10.291820979191488,-10.291820979191488,-10.291820979191488,-10.291820979191488,-10.291820979191488,-10.291820979191488,0.0,0.0,0.0,691.5721255384778
276,2021-01-24,704.5425908566345,648.3304381942894,746.1208868637027,701.4681159401761,707.2892730843571,-10.291818000342388,-10.291818000342388,-10.291818000342388,-10.291818000342388,-10.291818000342388,-10.291818000342388,0.0,0.0,0.0,694.2507728562922
277,2021-01-25,707.2212351955997,663.7724691530846,757.9027611663581,703.8774451253684,710.1201760593415,4.480698481255112,4.480698481255112,4.480698481255112,4.480698481255112,4.480698481255112,4.480698481255112,0.0,0.0,0.0,711.7019336768548
278,2021-01-26,709.8998795345649,664.5520759078572,762.0028266057506,706.2655112781868,712.96844865289,4.56447577624448,4.56447577624448,4.56447577624448,4.56447577624448,4.56447577624448,4.56447577624448,0.0,0.0,0.0,714.4643553108094
279,2021-01-27,712.5785238735299,665.2934282353262,763.5549540508586,708.6692538484509,715.8415997202543,4.6264439759999805,4.6264439759999805,4.6264439759999805,4.6264439759999805,4.6264439759999805,4.6264439759999805,0.0,0.0,0.0,717.2049678495299
280,2021-01-28,715.2571682124952,671.5296803296475,769.025117538419,711.053540222622,718.770733615031,4.7247851443815225,4.7247851443815225,4.7247851443815225,4.7247851443815225,4.7247851443815225,4.7247851443815225,0.0,0.0,0.0,719.9819533568767
281,2021-01-29,717.9358125514602,669.083592126674,768.3747867090879,713.5129133016978,721.669328175734,2.1872356016428607,2.1872356016428607,2.1872356016428607,2.1872356016428607,2.1872356016428607,2.1872356016428607,0.0,0.0,0.0,720.1230481531031
282,2021-01-30,720.6144568904256,661.3421347045173,755.8484987103461,715.8325445126347,724.4800614970743,-10.291820979195412,-10.291820979195412,-10.291820979195412,-10.291820979195412,-10.291820979195412,-10.291820979195412,0.0,0.0,0.0,710.3226359112301
